,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,CCBASIC,CCUGPROF,CCSIZSET,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,TUITFTE,INEXPFTE,POOLYRS,POOLYRS200,PCTFLOAN,CDR2,CDR3,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,COMP_ORIG_YR3_RT,WDRAW_ORIG_YR3_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,COMP_ORIG_YR6_RT,WDRAW_ORIG_YR6_RT,COMP_ORIG_YR8_RT,WDRAW_ORIG_YR8_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,NONCOM_RPY_1YR_RT,RPY_3YR_RT,COMPL_RPY_3YR_RT,NONCOM_RPY_3YR_RT,RPY_5YR_RT,COMPL_RPY_5YR_RT,NONCOM_RPY_5YR_RT,RPY_7YR_RT,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,PAR_ED_PCT_PS,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FAMINC,MD_FAMINC,FAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,ICLEVEL,UGDS_MEN,UGDS_WOMEN,OPENADMP,FTFTPCTPELL,FTFTPCTFLOAN,CNTOVER150_1YR
3510,1.0,0,2,1,1,2,-2.0,-2.0,-2.0,0.0,296.0,0.5203,0.2128,0.1959,0.0169,0.0068,0.0034,0.0203,0.0034,0.0203,0.0439,8497.0,2698.0,2.0,2.0,0.4453,0.077,0.087,0.622828784119,0.295285359801,0.63746223565,0.271903323263,0.70253164557,0.199367088608,0.788321167883,0.116788321168,0.767045454545,0.119318181818,0.3323782235,0.3925925926,0.1265822785,0.3703703704,0.4175824176,0.2051282051,0.3723076923,0.4192139738,0.2604166667,0.3652694611,0.6932270916,0.1487383798,0.0783532537,0.5341812401,6844.0,9500.0,4384.0,5830.0,10094.0,736.0,442.0,294.0,385.0,351.0,26904.217795,18476.0,18338.2,85.5899963378906,8.92000007629394,1.87999999523162,6.07000017166137,14.4600000381469,7.44999980926513,88.1399993896484,51874.4,7.69999980926513,2.48000001907348,2,0.1655,0.8345,1.0,0.7143,0.7755,276.0
2315,3.0,0,6,2,3,1,23.0,10.0,9.0,0.0,1058.0,0.7968,0.0416,0.0425,0.0529,0.0,0.0009,0.0359,0.0038,0.0255,0.1238,6013.0,9051.0,2.0,2.0,0.3883,0.049,0.036,0.127897681855,0.152792052073,0.464561713403,0.142194744977,0.612125162973,0.129182963929,0.626338875854,0.118637151892,0.582883501816,0.11993326136,0.5823900105,0.7082982308,0.4259356189,0.6281889505,0.7467968273,0.4892172048,0.6798547707,0.7891026862,0.5405175556,0.7312744281,0.2722814241,0.1281787358,0.1388956164,0.7377613463,14750.0,20500.0,6500.0,14666.0,15000.0,20871.0,12615.0,8256.0,10993.0,9878.0,80387.102264,64713.5,22663.106061,87.6699981689453,8.05000019073486,1.77999997138977,2.1800000667572,16.7800006866455,8.9399995803833,95.4800033569336,65208.79,6.51000022888183,2.75,1,0.4991,0.5009,1.0,0.3254,0.3836,10044.0
3322,3.0,1,1,3,3,1,22.0,10.0,12.0,0.0,2403.0,0.0129,0.0117,0.9721,0.0,0.0008,0.0,0.0004,0.0,0.0021,0.0695,612.0,5189.0,2.0,2.0,0.1119,0.062,0.043,0.048884165781,0.1912858661,0.107784431138,0.153293413174,0.303684879288,0.139771283355,0.358974358974,0.136752136752,0.357512953368,0.050518134715,0.5487364621,0.6711409396,0.40625,0.5598591549,0.7062937063,0.4113475177,0.5294117647,0.5806451613,0.5070422535,0.5626655941568187,0.722513089,0.180919139,0.0901687027,0.7184527584,5500.0,5500.0,4000.0,5500.0,5500.0,542.0,330.0,212.0,296.0,246.0,18894.154741,15989.0,6032.5675676,82.1399993896484,7.09000015258789,0.20000000298023,98.7200012207031,16.1200008392334,8.81999969482422,80.0199966430664,20501.04,45.7299995422363,7.92000007629394,1,0.4573,0.5427,2.0,0.8611,0.0517,82.0
2232,3.0,1,3,3,4,1,15.0,14.0,16.0,0.0,27425.0,0.7359,0.0656,0.0361,0.0473,0.0009,0.0004,0.0413,0.0449,0.0277,0.1212,12810.0,11284.0,2.0,2.0,0.4378,0.066,0.047,0.116896918172,0.268711097617,0.293926750116,0.277545974347,0.404975412207,0.288689615273,0.479704797048,0.239426625035,0.477764177887,0.212702298382,0.5039570174,0.6868297587,0.3641255605,0.5712218317,0.7520836738,0.4393469971,0.6172591743,0.8130369817,0.4953477553,0.6761830608,0.2933290776,0.137966805,0.1508139164,0.6902480753,12000.0,21537.0,6500.0,12000.0,12000.0,18032.0,8143.0,9889.0,10388.0,7644.0,72611.465448,57821.5,32778.904452,83.3499984741211,12.8199996948242,1.54999995231628,1.82000005245208,16.7199993133544,9.07999992370605,96.0899963378906,64722.83,7.1100001335144,2.91000008583068,1,0.5006,0.4994,2.0,0.1742,0.4964,5518.0
2162,2.0,1,1,2,2,1,5.0,1.0,3.0,0.0,2811.0,0.5219,0.1789,0.1366,0.0103,0.0285,0.0007,0.0452,0.0039,0.074,0.6069,1282.0,5314.0,2.0,2.0,0.0,0.088,0.0869703326976054,0.135989010989,0.513736263736,0.173198482933,0.500632111252,0.1912858661,0.469713071201,0.178244972578,0.435100548446,0.110678098207,0.143413873733,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.6274509804,0.6295410109199638,0.4355592795536239,0.5337078652,0.6774834437,0.1900662252,0.1218543046,0.5423987777,11397.64935064935,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,2678.385120813904,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,23130.851656,19710.5,18988.087483,64.2399978637695,25.6800003051757,0.63999998569488,5.0,11.4200000762939,5.65999984741211,94.5400009155273,48801.3,12.2399997711181,3.79999995231628,2,0.3764,0.6236,1.0,0.552,0.0,219.0
3107,3.0,1,1,3,4,1,19.0,10.0,14.0,0.0,3653.0,0.0274,0.9453,0.0,0.0036,0.0014,0.0008,0.0,0.0074,0.0142,0.04,6424.0,9929.0,2.0,2.0,0.7804,0.105,0.13,0.067466266867,0.270614692654,0.327392120075,0.242026266417,0.428345209818,0.239113222486,0.390953150242,0.199784598815,0.426239067055,0.157434402332,0.2109679353,0.30234375,0.1541079242,0.2720568151,0.3820306793,0.2063699825,0.3447332421,0.4859335038,0.2931839402,0.4153906557,0.4816533108,0.1931674399,0.1442429355,0.6583612841,16000.0,27000.0,9500.0,17272.0,15000.0,3156.0,1201.0,1955.0,1773.0,1383.0,42112.202024,30103.0,11454.364742,48.6199989318847,42.3600006103515,2.76999998092651,7.30999994277954,13.8000001907348,7.98999977111816,88.4499969482422,59119.77,11.3599996566772,4.09000015258789,1,0.3961,0.6039,2.0,0.6704,0.9005,823.0
809,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,438.0,0.3858,0.1553,0.3311,0.0571,0.016,0.016,0.0388,0.0,0.0,0.7397,13121.0,3774.0,2.0,2.0,0.5283,0.07,0.027,0.715909090909,0.142045454545,0.756302521008,0.2819515119424101,0.704142011834,0.147928994083,0.724832214765,0.134228187919,0.527559055118,0.212598425197,0.4458204334,0.5458515284,0.2021276596,0.487804878,0.5826086957,0.2653061224,0.3971428571,0.5177664975,0.2418300654,0.4505119454,0.5286195286,0.1919191919,0.1414141414,0.496124031,6333.0,6333.0,3958.0,12280.061078456429,11445.868898543316,662.0,524.0,138.0,2021.227765726681,1007.708604483008,39089.747475,26073.0,32692.606195,84.7300033569336,3.39000010490417,3.29999995231628,14.1700000762939,18.6399993896484,8.14000034332275,86.8399963378906,88152.68,3.94000005722045,3.02999997138977,3,0.0046,0.9954,1.0,0.4355,0.6774,116.0
3170,2.0,1,1,2,3,1,14.0,7.0,12.0,0.0,1868.0,0.6001,0.0166,0.1156,0.0567,0.0112,0.0032,0.068,0.0669,0.0616,0.364,3948.0,8241.0,2.0,2.142507236695613,0.0754,0.095,0.112,0.139479905437,0.482269503546,0.224007561437,0.393194706994,0.296181630547,0.34262125903,0.30524505589,0.336199484093,0.231046931408,0.235379061372,0.4035087719,0.5165289256,0.3709869203,0.4430929626,0.5660377358,0.4063205418,0.4973600845,0.6968325792,0.4366391185,0.6258992806,0.6433681893,0.1733626857,0.0919097413,0.5875634518,6875.0,9917.0,6055.0,7375.0,6334.0,703.0,168.0,535.0,413.0,290.0,28639.299395,19256.0,16198.610348,87.2399978637695,1.17999994754791,3.1800000667572,5.82999992370605,18.329999923706,9.10999965667724,89.4300003051757,55345.14,8.3100004196167,4.96999979019165,1,0.4433,0.5567,1.0,0.4133,0.1218,214.0
3028,3.0,1,1,3,3,2,21.0,11.0,8.0,0.0,124.0,0.7177,0.0161,0.0161,0.0403,0.0,0.0,0.0242,0.0565,0.129,0.0887,7908.0,18666.0,2.0,2.0,0.4932,0.031,0.073,0.168674698795,0.301204819277,0.470588235294,0.2819515119424101,0.5,0.276829904139649,0.545454545455,0.253801107928776,0.59375,0.1883543183037417,0.6451612903,0.5468781949183574,0.3470241690231884,0.7384615385,0.5846318995346723,0.3894773273565057,0.7936507937,0.6295410109199638,0.4355592795536239,0.7627118644,0.5046728972,0.1214953271,0.1401869159,0.5600308676121174,9625.0,19042.0,5500.0,13950.0,5500.0,56.0,24.0,32.0,29.0,27.0,50393.700935,27616.0,12783.478261,91.8199996948242,1.87000000476837,2.98000001907348,3.06999993324279,19.7099990844726,13.1000003814697,92.0400009155273,65828.11,6.13999986648559,2.97000002861022,1,0.4274,0.5726,2.0,0.6667,0.625,23.0
2875,1.0,1,1,1,1,3,-2.0,-2.0,-2.0,0.0,76.0,0.5921,0.1316,0.1447,0.0789,0.0,0.0,0.0263,0.0,0.0263,0.2895,8483.0,2219.0,2.0,2.0,0.5263,0.287,0.17,0.46511627907,0.2878495205826216,0.357142857143,0.380952380952,0.41095890411,0.424657534247,0.566037735849,0.157232704403,0.377622377622,0.188811188811,0.2664233577,0.2702702703,0.265,0.2830882353,0.3108108108,0.2727272727,0.2752293578,0.4285714286,0.1791044776,0.3894736842,0.7244897959,0.1224489796,0.1261318109006949,0.5061728395,4667.0,4917.0,3250.0,12280.061078456429,11445.868898543316,125.0,88.0,37.0,2021.227765726681,1007.708604483008,25572.387755,12953.0,18511.565217,60.4300003051757,21.5400009155273,2.10999989509582,26.9200000762939,11.9499998092651,5.53999996185302,84.9100036621093,51641.65,13.619999885559,3.9300000667572,3,0.0526,0.9474,1.0,0.6667,0.7879,16.0
3254,3.0,1,1,3,4,1,18.0,13.0,16.0,0.0,9147.0,0.8,0.0268,0.0654,0.0445,0.0044,0.0007,0.033,0.0174,0.0079,0.1536,5949.0,7932.0,2.0,2.0,0.3406,0.036,0.054,0.146700507614,0.144670050761,0.338847117794,0.152882205514,0.482959641256,0.159192825112,0.55832037325,0.129082426128,0.558858036762,0.117716073524,0.667404293,0.784789644,0.5256472887,0.7078300708,0.8326078354,0.5692307692,0.7751834556,0.8764460898,0.6815068493,0.8222458755,0.2390829694,0.1299126638,0.1842248908,0.6897670304,14000.0,22068.0,6500.0,14200.0,13500.0,5217.0,2700.0,2517.0,3187.0,2030.0,72175.865993,65029.0,30212.599327,93.8899993896484,1.66999995708465,1.55999994277954,2.16000008583068,15.2299995422363,6.32999992370605,96.7699966430664,64650.08,4.15000009536743,2.6800000667572,1,0.4224,0.5776,2.0,0.2705,0.5099,2469.0
3332,3.0,1,1,3,4,1,16.0,14.0,15.0,0.0,10784.0,0.0021,0.0448,0.8349,0.0003,0.0074,0.0,0.0016,0.0,0.1089,0.1166,1757.0,8862.0,2.0,2.0,0.0668,0.045,0.051,0.045781309118,0.166099129777,0.137419871795,0.16546474359,0.366131756757,0.169341216216,0.507928388747,0.172890025575,0.476493633692,0.100881488737,0.5465838509,0.527607362,0.553014553,0.6005586592,0.6379310345,0.5885608856,0.3764705882,0.4509803922,0.3445378151,0.5626655941568187,0.6639412998,0.2262054507,0.0955974843,0.8441676104,5500.0,5500.0,5500.0,5500.0,5500.0,1653.0,1042.0,611.0,1029.0,624.0,22071.329769,19937.5,6940.728972,82.1399993896484,7.09000015258789,0.20000000298023,98.7200012207031,16.1200008392334,8.81999969482422,80.0199966430664,20501.04,45.7299995422363,7.92000007629394,1,0.3671,0.6329,2.0,0.736,0.0644,364.0
3029,2.0,1,1,2,4,1,23.0,9.0,10.0,0.0,1182.0,0.8511,0.0296,0.0288,0.0127,0.0042,0.0,0.0431,0.0161,0.0144,0.3384,16438.0,15331.0,2.0,2.0,0.566,0.045,0.07,0.502145922747,0.242489270386,0.595505617978,0.213483146067,0.662735849057,0.209905660377,0.649899396378,0.199195171026,0.579245283019,0.201886792453,0.7551984877,0.8242245199,0.6325459318,0.7857802401,0.850877193,0.6741854637,0.8299065421,0.8799392097,0.75,0.811023622,0.3419572553,0.1811023622,0.1979752531,0.6191051995,11000.0,13000.0,9500.0,10778.0,12000.0,1201.0,575.0,626.0,693.0,508.0,55360.192351,42873.0,35873.804124,96.6699981689453,0.68000000715255,0.77999997138977,1.07000005245208,17.5200004577636,10.4399995803833,95.5100021362304,58283.13,6.05000019073486,2.82999992370605,1,0.4729,0.5271,2.0,0.3632,0.801,444.0
4878,3.0,1,1,3,4,2,17.0,11.0,13.0,0.0,2484.0,0.8378,0.0511,0.0125,0.0105,0.0056,0.0004,0.033,0.0193,0.0298,0.0894,12176.0,5778.0,2.0,2.0,0.7409,0.0913084990168232,0.049,0.085714285714,0.168707482993,0.362397820163,0.194822888283,0.520805369128,0.177181208054,0.508547008547,0.200854700855,0.521064301552,0.172949002217,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.6153846154,0.7672727273,0.5128834356,0.6412337662,0.7918660287,0.5638820639,0.6482820976,0.2949689869,0.1467953136,0.1853893866,0.6782106782,21500.0,27000.0,8750.0,23500.0,19500.0,1729.0,954.0,775.0,991.0,738.0,64824.11785,53850.0,28269.794872,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,1,0.4167,0.5833,2.0,0.4812,0.8447,501.0
4631,1.0,0,2,1,1,3,-2.0,-2.0,-2.0,0.0,128.0,0.0625,0.0,0.0156,0.0,0.0,0.0,0.9219,0.0,0.0,0.4609,12358.0,5434.0,2.0,2.0,0.6167,0.185,0.125,0.723577235772,0.178861788618,0.692307692308,0.223076923077,0.774390243902,0.164634146341,0.723577235772,0.154471544715,0.710144927536,0.1883543183037417,0.4356846473,0.5321637427,0.2,0.4214876033,0.5147928994,0.2054794521,0.2911392405,0.6295410109199638,0.4355592795536239,0.3359375,0.5927419355,0.185483871,0.0927419355,0.5446428571,8389.0,9833.0,2750.0,8389.0,9500.0,231.0,182.0,49.0,197.0,34.0,34908.802419,20818.5,19131.316667,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,3,0.1953,0.8047,1.0,0.8,1.0,73.0
3862,2.0,1,1,2,2,3,10.0,4.0,1.0,0.0,13.0,0.8462,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,3662.0,1620.0,4.0,4.0,1.0,0.088,0.06,0.3425161502098497,0.2878495205826216,0.4502883382338015,0.2819515119424101,0.4847121774627148,0.276829904139649,0.535714285714,0.253801107928776,0.4515947604880601,0.1883543183037417,0.5384615385,0.5468781949183574,0.3470241690231884,0.5576923077,0.5846318995346723,0.3894773273565057,0.6470588235,0.6295410109199638,0.4355592795536239,0.6458333333,0.4888888889,0.1554433811001949,0.2444444444,0.5600308676121174,9703.0,11723.0,6681.385057471264,12280.061078456429,11445.868898543316,33.0,21.0,12.0,2021.227765726681,1007.708604483008,38052.377778,29470.0,25592.642857,92.5,1.30999994277954,1.62000000476837,5.17999982833862,16.6900005340576,7.82000017166137,94.7600021362304,55012.95,7.0,2.34999990463256,2,0.0769,0.9231,1.0,1.0,1.0,17.0
51,3.0,1,1,3,4,2,32.0,5.0,6.0,0.0,130.0,0.5538,0.1846,0.1231,0.0077,0.0,0.0,0.0846,0.0,0.0462,0.7615,17684.0,9518.0,2.123244602808636,2.142507236695613,0.1207,0.038,0.038,0.3425161502098497,0.2878495205826216,0.4502883382338015,0.351351351351,0.4847121774627148,0.301886792453,0.259259259259,0.277777777778,0.461538461538,0.1883543183037417,0.3495934959,0.380952381,0.3333333333,0.4436090226,0.4651162791,0.4333333333,0.4770642202,0.5217391304,0.4651162791,0.6,0.4929577465,0.2394366197,0.1261318109006949,0.5600308676121174,13252.0,26402.0,8277.0,12280.061078456429,11445.868898543316,80.0,29.0,51.0,18.0,62.0,36311.690141,29000.0,30810.631579,73.2900009155273,16.7099990844726,3.1800000667572,9.05000019073486,15.8500003814697,8.23999977111816,91.0599975585937,59896.36,9.01000022888183,3.54999995231628,1,0.8,0.2,1.3694438701674592,0.5584909911801763,0.5268016799664007,23.0
2353,3.0,1,4,3,4,2,17.0,5.0,6.0,0.0,575.0,0.3652,0.167,0.273,0.0226,0.0052,0.007,0.0313,0.0,0.1287,0.6052,18361.0,7431.0,4.0,4.0,0.8212,0.045,0.035,0.507978723404,0.191489361702,0.652466367713,0.170403587444,0.635294117647,0.186274509804,0.627450980392,0.15522875817,0.584103512015,0.184842883549,0.5230660043,0.6382699869,0.386996904,0.593728223,0.6801517067,0.4875776398,0.6397248495,0.6920077973,0.5984615385,0.6473214286,0.3688311688,0.1584415584,0.1428571429,0.4392220421,16625.0,18097.0,14250.0,16625.0,16750.0,767.0,495.0,272.0,491.0,276.0,59329.055844,43147.5,59786.886945,65.6399993896484,18.7199993133544,3.83999991416931,19.5,14.6800003051757,8.28999996185302,80.5899963378906,59714.64,11.3999996185302,4.38999986648559,1,0.553,0.447,1.0,1.0,1.0,514.0
4745,3.0,0,17,3,4,3,29.0,7.0,9.0,0.0,874.0,0.2483,0.3284,0.2677,0.0515,0.0103,0.0046,0.0069,0.0252,0.0572,0.3364,12687.0,1842.0,2.0,2.0,0.4976,0.0913084990168232,0.086,0.159677574129,0.412340466366,0.195660812207,0.400063577843,0.177956305629,0.403074789042,0.180903041024,0.384929660517,0.158858579785,0.3859673099,0.2822230681,0.4439878506,0.248985885,0.3764165573,0.5539479488,0.3403075598,0.4150677562,0.6657044674,0.3893134084,0.4791061285,0.6135307071,0.1877497757,0.1116140608,0.4977478592,12809.0,28308.0,8409.0,11640.0,15892.0,24241.0,7854.0,16387.0,15661.0,8580.0,30588.695539,22648.0,27735.554133,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,1,0.5206,0.4794,2.0,0.6176,0.6176,6910.0
2128,2.0,1,1,2,2,1,3.0,1.0,2.0,0.0,1774.0,0.6708,0.1139,0.133,0.0214,0.0039,0.0011,0.0254,0.0068,0.0237,0.5648,1336.0,7259.0,2.0,2.0,0.0,0.0,0.0869703326976054,0.122994652406,0.552584670232,0.175438596491,0.536842105263,0.197674418605,0.491279069767,0.207865168539,0.483146067416,0.15625,0.202620967742,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.661634103,0.201598579,0.1163410302,0.5093555094,11397.64935064935,15945.298883928572,6681.385057471264,12280.061078456429,11445.868898543316,2678.385120813904,1282.5475352112676,1496.1243397887324,2021.227765726681,1007.708604483008,23628.304618,20011.0,20049.308151,80.7399978637695,14.7700004577636,1.25999999046325,3.86999988555908,11.1700000762939,4.11999988555908,95.4700012207031,54960.98,7.13000011444091,2.79999995231628,2,0.3822,0.6178,1.0,0.5273,0.0,154.0
4916,1.0,0,7,1,1,3,-2.0,-2.0,-2.0,0.0,246.0,0.3008,0.3333,0.1301,0.0122,0.0,0.0,0.0285,0.0041,0.1911,0.0,7447.0,2028.0,2.0,2.142507236695613,0.4057,0.0913084990168232,0.188,0.71261682243,0.210280373832,0.753655793026,0.174353205849,0.754797441365,0.15671641791,0.731782945736,0.148837209302,0.7079002079,0.112266112266,0.4361639962783167,0.5468781949183574,0.3470241690231884,0.4754765902077628,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.5498468108730411,0.1554433811001949,0.1261318109006949,0.5600308676121174,7125.0,9500.0,3361.0,8346.0,5500.0,1501.0,1162.0,339.0,1436.0,65.0,41825.84066218559,30729.028208744712,21369.014411282275,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,2,0.061,0.939,1.0,0.6634,0.5743,740.0
1037,2.0,1,1,2,2,1,1.0,2.0,4.0,0.0,6417.0,0.585,0.0862,0.1515,0.0449,0.0098,0.002,0.0,0.0201,0.1005,0.5284,3485.0,4538.0,2.0,2.0,0.2103,0.09,0.064,0.14863593603,0.43979303857,0.16777335104,0.435590969456,0.17251223491,0.393556280587,0.180825242718,0.36003236246,0.166727873669,0.227690047741,0.3413173653,0.5416666667,0.3006576887,0.3894195445,0.5884057971,0.3489537283,0.4663034127,0.6743362832,0.4260780287,0.5322338831,0.4929414487,0.1960194399,0.1425595927,0.5839280994,6692.0,11000.0,5500.0,7270.0,5500.0,3683.0,794.0,2889.0,2415.0,1268.0,40180.925249,29514.0,24254.612959,82.1999969482422,8.18000030517578,2.73000001907348,6.69999980926513,15.869999885559,7.34000015258789,93.6999969482422,58911.52,7.30999994277954,3.13000011444091,2,0.3665,0.6335,1.0,0.4845,0.2844,437.0
4706,1.0,0,7,1,2,3,10.0,4.0,2.0,0.0,704.0,0.2557,0.2017,0.4048,0.0185,0.0,0.0014,0.0241,0.0,0.0938,0.0,8618.0,4032.0,2.0,2.0,0.7367,0.0913084990168232,0.076,0.720809792844,0.149246704331,0.656265984655,0.180051150895,0.622706422018,0.210435779817,0.60071942446,0.205755395683,0.730337078652,0.115168539326,0.288115942,0.3626062323,0.1696696697,0.3218982276,0.3923578751,0.2100591716,0.3531701891,0.3901886792,0.2494714588,0.3585760518,0.6855969067,0.1558724021,0.0981150314,0.4398713826,8852.0,9500.0,3550.0,8923.0,8033.0,6020.0,4396.0,1624.0,5437.0,583.0,26931.291687,19726.0,22474.860844,76.1461475169641,12.59515768395575,2.940960700933222,12.785574950469384,14.37173128372222,7.868002920928614,89.17488898151937,58330.236984473566,10.492974269974278,3.8103905911586704,2,0.0852,0.9148,1.0,0.7767,0.8003,1743.0
2774,3.0,1,1,3,4,2,22.0,11.0,8.0,0.0,278.0,0.8237,0.0827,0.0468,0.0036,0.0,0.0,0.0396,0.0036,0.0,0.2158,9123.0,5238.0,2.0,2.0,0.3028,0.138,0.093,0.3425161502098497,0.2878495205826216,0.423076923077,0.211538461538,0.444444444444,0.259259259259,0.45652173913,0.271739130435,0.322580645161,0.1883543183037417,0.4682539683,0.4418604651,0.4819277108,0.5615384615,0.6976744186,0.4942528736,0.5279503106,0.7317073171,0.4583333333,0.6285714286,0.3469387755,0.1554433811001949,0.2040816327,0.5600308676121174,10000.0,20000.0,5500.0,7800.0,11975.0,153.0,59.0,94.0,78.0,75.0,52034.969388,44611.0,19415.181818,82.9400024414062,12.1599998474121,1.33000004291534,3.59999990463256,12.5500001907348,6.32000017166137,95.4400024414062,55578.04,9.13000011444091,3.29999995231628,1,0.4784,0.5216,1.0,0.3611,0.4167,45.0
369,2.0,1,1,2,3,1,14.0,5.0,12.0,0.0,14152.0,0.0481,0.0146,0.8495,0.0488,0.0023,0.0012,0.0121,0.0037,0.0198,0.6901,582.0,6240.0,2.0,2.142507236695613,0.003,0.077,0.153,0.015884743258,0.258588843738,0.033054711246,0.476063829787,0.045994065282,0.470326409496,0.075292397661,0.426535087719,0.05487804878,0.129711751663,0.2926829268,0.575,0.2534722222,0.3438395415,0.6585365854,0.3019480519,0.4004424779,0.6590909091,0.3725490196,0.4982935154,0.6835443038,0.191791331,0.1091292674,0.3173000266,4750.0,8063.0,4750.0,4750.0,4750.0,218.0,32.0,186.0,118.0,100.0,22483.635596,19375.5,15278.175187,44.7200012207031,2.75,12.829999923706,66.9199981689453,9.02999973297119,3.97000002861023,60.2299995422363,57521.57,14.4399995803833,4.80000019073486,1,0.5153,0.4847,1.0,0.5622,0.0021,71.0
3154,2.0,1,1,2,3,1,14.0,7.0,12.0,0.0,2412.0,0.3072,0.1343,0.1082,0.136,0.0037,0.005,0.107,0.1206,0.0779,0.3968,3932.0,7457.0,2.0,2.142507236695613,0.0485,0.0,0.109,0.167296786389,0.401701323251,0.156505914468,0.394904458599,0.116279069767,0.389735364876,0.09349890431,0.394448502557,0.069604086845,0.170498084291,0.3285714286,0.5468781949183574,0.3470241690231884,0.3417721519,0.5846318995346723,0.3894773273565057,0.5153843116427258,0.6295410109199638,0.4355592795536239,0.5626655941568187,0.7495291902,0.1516007533,0.0668549906,0.5624242424,8750.0,11000.0,7258.0,8625.0,8790.0,773.0,235.0,538.0,425.0,348.0,20700.250942,15512.5,17807.329455,63.0699996948242,11.8999996185302,15.0699996948242,6.78000020980835,24.0699996948242,12.869999885559,79.4800033569336,60043.69,9.14999961853027,3.96000003814697,1,0.3769,0.6231,1.0,0.4417,0.0542,205.0
1969,3.0,1,1,3,4,2,20.0,10.0,11.0,0.0,2235.0,0.2564,0.1584,0.3396,0.0591,0.0004,0.0009,0.0291,0.0112,0.145,0.0143,18020.0,8362.0,2.0,2.0,0.7611,0.07,0.073,0.138775510204,0.079591836735,0.416666666667,0.100490196078,0.528233151184,0.11839708561,0.503759398496,0.118421052632,0.501052631579,0.128421052632,0.4907834101,0.6540178571,0.3166666667,0.5485278081,0.7091722595,0.3957446809,0.6412918108,0.7513368984,0.5578093306,0.7094594595,0.4262485482,0.1777003484,0.1637630662,0.5898161245,20000.0,25000.0,7750.0,20000.0,17000.0,1099.0,626.0,473.0,788.0,311.0,51007.868757,34712.0,27494.898551,55.9599990844726,19.5900001525878,5.55000019073486,28.1700000762939,14.5699996948242,10.5900001525878,68.7200012207031,63240.6,14.7200002670288,4.90999984741211,1,0.2394,0.7606,2.0,0.61,0.7732,447.0
3268,2.0,1,1,2,2,1,5.0,2.0,2.0,0.0,953.0,0.7964,0.0199,0.0829,0.0063,0.0073,0.0042,0.0262,0.0483,0.0084,0.3022,2936.0,8513.0,2.0,2.0,0.1452,0.098,0.123,0.291907514451,0.447976878613,0.348242811502,0.437699680511,0.33908045977,0.408045977011,0.287410926366,0.401425178147,0.1875,0.25,0.5167464115,0.6428571429,0.4804928131,0.5474339036,0.7291666667,0.49498998,0.593114241,0.8117647059,0.559566787,0.6549707602,0.4292527822,0.200317965,0.160572337,0.6375,6500.0,10804.0,5500.0,8100.0,5500.0,396.0,160.0,236.0,227.0,169.0,44465.241653,34915.0,22085.256158,93.8799972534179,0.34999999403953,0.47999998927116,4.75,14.7600002288818,6.40999984741211,97.4199981689453,48881.82,9.10000038146972,3.50999999046325,2,0.3903,0.6097,1.0,0.3185,0.2259,98.0
